Date,Open,High,Low,Close,Volume
44413.58472,2732.83,2732.89,2732.83,2732.89,300
44413.58611,2732.74,2732.74,2731.695,2731.695,300
44413.5875,2732.27,2732.27,2732.27,2732.27,100
44413.58819,2733.17,2733.17,2732.57,2732.57,500
44413.58889,2732.785,2732.785,2732.785,2732.785,100
44413.58958,2732.75,2732.9,2732.75,2732.9,200
44413.59028,2733.1,2733.1,2733.1,2733.1,200
44413.59097,2732.75,2732.75,2732.75,2732.75,595
44413.59167,2732.77,2732.77,2732.77,2732.77,200
44413.59236,2732.77,2732.8244,2732.77,2732.8244,350
44413.59306,2732.82,2732.82,2732.67,2732.67,300
44413.59444,2732.68,2732.68,2732.68,2732.68,100
44413.59583,2732.92,2732.92,2732.92,2732.92,100
44413.59722,2732.92,2732.92,2732.27,2732.27,431
44413.59792,2732.95,2732.95,2732.95,2732.95,100
44413.59931,2732.84,2732.84,2732.84,2732.84,100
44413.6,2732.96,2732.96,2732.9,2732.9,200
44413.60069,2733.28,2733.28,2733.28,2733.28,200
44413.60139,2733,2733,2732.68,2732.68,200
44413.60208,2732.68,2732.68,2732.68,2732.68,100
44413.60278,2732.6,2732.6,2732.6,2732.6,200
44413.60347,2732.6,2732.955,2732.6,2732.79,300
44413.60417,2732.27,2732.27,2732.12,2732.12,735
44413.60486,2732.42,2732.42,2732.42,2732.42,100
44413.60625,2731.81,2731.81,2731.5,2731.81,400
44413.60764,2731.19,2732.14,2731.19,2732.14,400
44413.60833,2732.14,2732.14,2732.14,2732.14,100
44413.60903,2732.14,2732.14,2731.6,2731.6,564
44413.60972,2731.41,2731.48,2731.41,2731.48,200
44413.61042,2731.345,2731.345,2731.345,2731.345,100
44413.61111,2731.58,2732.5,2731.58,2732.5,675
44413.61181,2732.54,2732.54,2732.54,2732.54,100
44413.6125,2732.85,2732.99,2732.85,2732.99,300
44413.61319,2732.635,2732.635,2732.635,2732.635,100
44413.61389,2732.895,2732.895,2732.895,2732.895,100
44413.61458,2732.31,2732.49,2732.31,2732.49,344
44413.61528,2732.35,2732.9284,2732.35,2732.9284,400
44413.61736,2732.68,2732.68,2732.03,2732.03,600
44413.61806,2732.695,2732.695,2732.17,2732.41,400
44413.61944,2732.8,2732.8,2732.8,2732.8,200
44413.62014,2732.97,2734,2732.945,2733.98,600
44413.62083,2733.64,2734.305,2733.64,2733.7,700
44413.62153,2733.34,2733.34,2732.92,2732.92,518
44413.62222,2733.31,2733.7,2733.31,2733.68,700
44413.62292,2733.375,2733.4068,2733.375,2733.4068,200
44413.62361,2733.12,2733.14,2732.75,2733,483
44413.62431,2733.02,2733.02,2733.02,2733.02,100
44413.625,2733.13,2733.9,2733.13,2733.9,200
44413.62778,2734.04,2734.55,2733.58,2733.58,695
44413.62847,2734.33,2734.33,2734.33,2734.33,111
44413.62917,2734.34,2734.83,2734.34,2734.83,890
44413.62986,2735.25,2735.25,2735.17,2735.17,400
44413.63056,2735.145,2735.145,2734.74,2735.07,450
44413.63125,2735.19,2735.19,2734.435,2734.435,800
44413.63194,2733.8,2734.535,2733.78,2733.78,550
44413.63333,2734.1,2734.1,2734.1,2734.1,100
44413.63403,2733.7,2733.9,2733.7,2733.9,200
44413.63472,2733.9,2734.29,2733.9,2733.95,600
44413.63542,2733.82,2733.82,2732.74,2732.74,600
44413.63611,2732.99,2732.99,2732.99,2732.99,100
44413.63681,2732.845,2733.36,2732.845,2733.36,1040
44413.6375,2733.805,2733.81,2733.53,2733.53,400
44413.63819,2733.715,2734.445,2733.715,2734.4,887
44413.63889,2734.4,2734.56,2734.4,2734.41,1145
44413.63958,2734.41,2734.41,2734.26,2734.26,200
44413.64097,2734.059,2734.059,2734.059,2734.059,100
44413.64236,2734.05,2734.91,2734.05,2734.22,400
44413.64306,2734.9424,2734.9424,2734.64,2734.64,200
